Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AQZ41318.1 ___nucleoprotein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
AQZ41328.1 ___nucleoprotein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
AQZ41339.1 ___nucleoprotein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
AQZ41350.1 ___nucleoprotein,0.0821,0.078,0.0522,0.0,0.0,0.0,0.0615,0.0367,0.6769,0.0308,0.0321,-0.0418,0.0462,0.0229,1.0123,0.1128,0.0734,0.5372,0.0205,0.0092,1.2359,0.0462,0.0229,1.0123,0.0462,0.0917,-0.4969,0.1128,0.0183,5.1487,0.0103,0.0229,-0.5528,0.0615,0.0917,-0.3292,0.0667,0.0963,-0.3079,0.0615,0.055,0.1179,0.0462,0.078,-0.4081,0.0205,0.1422,-0.8557,0.0462,0.0917,-0.4969,0.0462,0.0367,0.2577,0.0308,0.0,0.0,0.0513,0.0,0.0
AQZ41361.1 ___nucleoprotein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
AQZ41372.1 ___nucleoprotein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
AQZ41383.1 ___nucleoprotein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
ARC95294.1 ___nucleoprotein,0.0859,0.0525,0.6361,0.0101,0.0,0.0,0.0354,0.1341,-0.7364,0.053,0.1079,-0.5084,0.0581,0.0087,5.6406,0.0657,0.0466,0.4075,0.0429,0.035,0.2271,0.0455,0.0262,0.7323,0.053,0.0437,0.2126,0.1237,0.0525,1.3579,0.0379,0.0146,1.5985,0.0429,0.0437,-0.0184,0.0303,0.0875,-0.6535,0.0581,0.0875,-0.3359,0.0455,0.0466,-0.0256,0.048,0.0816,-0.4122,0.0328,0.0845,-0.6117,0.0859,0.0262,2.2722,0.0076,0.0029,1.5985,0.0379,0.0175,1.1654
ARC95303.1 ___nucleoprotein,0.0859,0.0525,0.6361,0.0101,0.0,0.0,0.0354,0.1341,-0.7364,0.053,0.1079,-0.5084,0.0581,0.0087,5.6406,0.0657,0.0466,0.4075,0.0429,0.035,0.2271,0.0455,0.0262,0.7323,0.053,0.0437,0.2126,0.1237,0.0525,1.3579,0.0379,0.0146,1.5985,0.0429,0.0437,-0.0184,0.0303,0.0875,-0.6535,0.0581,0.0875,-0.3359,0.0455,0.0466,-0.0256,0.048,0.0816,-0.4122,0.0328,0.0845,-0.6117,0.0859,0.0262,2.2722,0.0076,0.0029,1.5985,0.0379,0.0175,1.1654
ARG43218.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43227.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43236.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43245.1 ___nucleoprotein,0.0831,0.0537,0.5486,0.0078,0.0,0.0,0.0338,0.1299,-0.7401,0.0545,0.1102,-0.5049,0.0571,0.0113,4.0571,0.0675,0.0424,0.5938,0.0468,0.0311,0.5046,0.0442,0.0254,0.7368,0.0519,0.0508,0.0216,0.1247,0.0565,1.2068,0.0364,0.0169,1.1455,0.0416,0.048,-0.1346,0.0312,0.0904,-0.6552,0.0597,0.0847,-0.2951,0.0442,0.0452,-0.0231,0.0494,0.0763,-0.353,0.0338,0.0791,-0.5731,0.0883,0.0282,2.1262,0.0078,0.0028,1.7584,0.0364,0.0169,1.1455
ARG43254.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43263.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43272.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43281.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43290.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43299.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43308.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43317.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43326.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0529,-0.0055,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.0752,-0.5451,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43335.1 ___nucleoprotein,0.0809,0.059,0.3721,0.0078,0.0,0.0,0.0339,0.1292,-0.7373,0.0548,0.1096,-0.4995,0.0574,0.014,3.0898,0.0679,0.0421,0.6111,0.047,0.0337,0.3943,0.047,0.0225,1.0914,0.0522,0.0506,0.0328,0.1227,0.0562,1.1843,0.0366,0.0169,1.1688,0.0392,0.0506,-0.2254,0.0287,0.0899,-0.6805,0.0653,0.0787,-0.1701,0.0444,0.0449,-0.0124,0.0496,0.0758,-0.3459,0.0339,0.0787,-0.5684,0.0862,0.0281,2.0674,0.0078,0.0028,1.7885,0.0366,0.0169,1.1688
ARG43344.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43353.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43362.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43371.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43380.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43389.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43398.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43407.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43416.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43425.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43434.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43443.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43452.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43461.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43470.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43479.1 ___nucleoprotein,0.0801,0.0568,0.4098,0.0078,0.0,0.0,0.0336,0.1307,-0.743,0.0543,0.1108,-0.5102,0.0594,0.0085,5.9733,0.0672,0.0426,0.5766,0.0465,0.0341,0.3643,0.0465,0.0227,1.0465,0.0517,0.0511,0.0106,0.124,0.0568,1.1829,0.0362,0.017,1.1223,0.0413,0.0483,-0.1439,0.0284,0.0938,-0.6968,0.0646,0.0795,-0.1879,0.0465,0.0398,0.1694,0.0491,0.0767,-0.3599,0.0336,0.0795,-0.5777,0.0853,0.0312,1.7287,0.0078,0.0028,1.7287,0.0362,0.017,1.1223
ARG43488.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
ARG43497.1 ___nucleoprotein,0.0816,0.0585,0.3946,0.0079,0.0,0.0,0.0342,0.1281,-0.733,0.0553,0.1086,-0.4913,0.0579,0.0111,4.1961,0.0684,0.0418,0.6375,0.0474,0.0306,0.5459,0.0447,0.0251,0.7845,0.0526,0.0501,0.0497,0.1237,0.0585,1.1144,0.0368,0.0167,1.2044,0.0395,0.0501,-0.2127,0.0289,0.0919,-0.6851,0.0605,0.0836,-0.2757,0.0447,0.0446,0.0038,0.05,0.0752,-0.3352,0.0342,0.078,-0.5614,0.0868,0.0279,2.1176,0.0079,0.0028,1.8342,0.0368,0.0167,1.2044
