Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
ARG43803.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43803.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43812.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43812.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43821.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43821.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43830.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43830.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43839.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43839.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43848.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43848.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43857.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43857.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43866.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43866.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43875.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43875.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43884.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43884.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43893.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43893.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43902.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43902.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43911.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43911.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43920.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43920.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43929.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43929.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43938.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43938.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43947.1 ___nucleoprotein,0.0816,0.0079,0.0368,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0368,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43947.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43956.1 ___nucleoprotein,0.0816,0.0079,0.0368,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0368,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43956.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43965.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43965.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43974.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43974.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43983.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43983.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG43992.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG43992.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG44001.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG44001.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG44010.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG44010.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG44019.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG44019.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG44028.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG44028.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARG44037.1 ___nucleoprotein,0.0816,0.0079,0.0342,0.0553,0.0579,0.0684,0.0474,0.0447,0.0526,0.1237,0.0368,0.0395,0.0289,0.0605,0.0447,0.05,0.0342,0.0868,0.0079,0.0368,uređen
ARG44037.1 ___nucleoprotein,0.0585,0.0,0.1281,0.1086,0.0111,0.0418,0.0306,0.0251,0.0501,0.0585,0.0167,0.0501,0.0919,0.0836,0.0446,0.0752,0.078,0.0279,0.0028,0.0167,neuređen
ARQ84742.1 ___nucleoprotein,0.0695,0.0,0.0642,0.0321,0.0481,0.1123,0.0214,0.0374,0.0481,0.1123,0.016,0.0642,0.0642,0.0588,0.0481,0.0214,0.0535,0.0428,0.0321,0.0535,uređen
ARQ84742.1 ___nucleoprotein,0.0841,0.0,0.0354,0.031,0.031,0.0752,0.0088,0.0265,0.0885,0.0177,0.0177,0.0885,0.0973,0.0575,0.0752,0.1327,0.0929,0.0398,0.0,0.0,neuređen
ARQ84753.1 ___nucleoprotein,0.0749,0.0,0.0642,0.0321,0.0481,0.1123,0.0214,0.0374,0.0481,0.1123,0.016,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
ARQ84753.1 ___nucleoprotein,0.0841,0.0,0.0354,0.031,0.031,0.0752,0.0088,0.0265,0.0885,0.0177,0.0177,0.0885,0.0973,0.0575,0.0752,0.1327,0.0929,0.0398,0.0,0.0,neuređen
ARQ84764.1 ___nucleoprotein,0.0749,0.0,0.0642,0.0321,0.0481,0.1123,0.0214,0.0374,0.0481,0.1123,0.016,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
ARQ84764.1 ___nucleoprotein,0.0841,0.0,0.0354,0.031,0.031,0.0752,0.0088,0.0265,0.0885,0.0177,0.0177,0.0885,0.0973,0.0575,0.0752,0.1327,0.0929,0.0398,0.0,0.0,neuređen
ARQ84775.1 ___nucleoprotein,0.0749,0.0,0.0642,0.0321,0.0481,0.1123,0.0214,0.0374,0.0481,0.1123,0.016,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
ARQ84775.1 ___nucleoprotein,0.0841,0.0,0.0354,0.031,0.031,0.0752,0.0088,0.0265,0.0885,0.0177,0.0177,0.0885,0.0973,0.0575,0.0752,0.1327,0.0929,0.0398,0.0,0.0,neuređen
ARV89888.1 ___nucleoprotein,0.084,0.0076,0.0356,0.0534,0.0585,0.0662,0.0433,0.0458,0.0534,0.1247,0.0382,0.0433,0.028,0.0585,0.0483,0.0483,0.0331,0.084,0.0076,0.0382,uređen
ARV89888.1 ___nucleoprotein,0.0549,0.0,0.1329,0.1069,0.0087,0.0462,0.0347,0.026,0.0434,0.052,0.0145,0.0434,0.0896,0.0867,0.0462,0.0809,0.0838,0.0289,0.0029,0.0173,neuređen
ASJ82192.1 ___nucleoprotein,0.0797,0.0077,0.0386,0.0463,0.0566,0.0694,0.0463,0.0694,0.0386,0.1131,0.036,0.0411,0.0334,0.0617,0.0514,0.054,0.0308,0.072,0.0077,0.0463,uređen
ASJ82192.1 ___nucleoprotein,0.08,0.0,0.1286,0.1057,0.0143,0.0429,0.0429,0.0229,0.0371,0.0571,0.0114,0.0457,0.08,0.0743,0.0514,0.0886,0.0743,0.0257,0.0029,0.0143,neuređen
ASJ82201.1 ___nucleoprotein,0.0821,0.0075,0.0373,0.0522,0.0547,0.0672,0.0448,0.0647,0.0423,0.1144,0.0348,0.0448,0.0348,0.0597,0.0522,0.0498,0.0323,0.0721,0.0075,0.0448,uređen
ASJ82201.1 ___nucleoprotein,0.0772,0.0,0.1306,0.1009,0.0148,0.0445,0.0445,0.0237,0.0356,0.0593,0.0119,0.0445,0.0801,0.0772,0.0504,0.0861,0.0742,0.0267,0.003,0.0148,neuređen
ASU06431.1 ___nucleoprotein,0.0877,0.0071,0.0498,0.0521,0.0521,0.064,0.0427,0.0498,0.0474,0.128,0.0261,0.0521,0.0284,0.0616,0.0379,0.0403,0.0427,0.0735,0.0095,0.0474,uređen
ASU06431.1 ___nucleoprotein,0.0726,0.0,0.1262,0.1136,0.0095,0.041,0.0315,0.041,0.0379,0.0631,0.0063,0.0568,0.0883,0.0852,0.0726,0.0883,0.041,0.0126,0.0,0.0126,neuređen
ASU06440.1 ___nucleoprotein,0.0881,0.0071,0.05,0.0524,0.0524,0.0643,0.0429,0.05,0.0452,0.1286,0.0262,0.0524,0.0286,0.0619,0.0357,0.0405,0.0429,0.0738,0.0095,0.0476,uređen
ASU06440.1 ___nucleoprotein,0.0721,0.0,0.1254,0.1129,0.0094,0.0408,0.0313,0.0408,0.0376,0.0627,0.0063,0.0564,0.0878,0.0846,0.0752,0.0878,0.0439,0.0125,0.0,0.0125,neuređen
ASU45703.1 ___nucleoprotein,0.0707,0.0,0.0652,0.0326,0.0435,0.1141,0.0217,0.038,0.0489,0.1196,0.0109,0.0652,0.0598,0.0598,0.0489,0.0217,0.0489,0.0435,0.0326,0.0543,uređen
ASU45703.1 ___nucleoprotein,0.0873,0.0,0.0349,0.0306,0.0262,0.0742,0.0087,0.0262,0.0873,0.0175,0.0218,0.0873,0.1004,0.0568,0.0742,0.1354,0.0917,0.0393,0.0,0.0,neuređen
ASU45715.1 ___nucleoprotein,0.0707,0.0,0.0652,0.0326,0.0435,0.1141,0.0217,0.038,0.0489,0.1196,0.0109,0.0652,0.0598,0.0598,0.0489,0.0217,0.0489,0.0435,0.0326,0.0543,uređen
ASU45715.1 ___nucleoprotein,0.0873,0.0,0.0349,0.0306,0.0262,0.0742,0.0087,0.0262,0.0873,0.0175,0.0218,0.0873,0.1004,0.0568,0.0742,0.1354,0.0917,0.0393,0.0,0.0,neuređen
ASU45726.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45726.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45737.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45737.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45748.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45748.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45759.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45759.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45770.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45770.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45781.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45781.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45792.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45792.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45803.1 ___nucleoprotein,0.0802,0.0,0.0588,0.0321,0.0428,0.1123,0.0267,0.0374,0.0481,0.1176,0.0107,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
ASU45803.1 ___nucleoprotein,0.0796,0.0,0.0354,0.031,0.0265,0.0752,0.0088,0.0265,0.0885,0.0177,0.0221,0.0885,0.0973,0.0575,0.0752,0.1372,0.0929,0.0398,0.0,0.0,neuređen
ASU45814.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45814.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45825.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45825.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45836.1 ___nucleoprotein,0.0749,0.0,0.0642,0.0321,0.0428,0.1123,0.0214,0.0374,0.0481,0.123,0.0107,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
ASU45836.1 ___nucleoprotein,0.0885,0.0,0.0354,0.031,0.0265,0.0708,0.0088,0.0265,0.0885,0.0133,0.0221,0.0885,0.0973,0.0575,0.0752,0.1327,0.0929,0.0442,0.0,0.0,neuređen
ASU45847.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45847.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45858.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45858.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45869.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45869.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU45880.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU45880.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1322,0.0925,0.0396,0.0,0.0,neuređen
ASU89928.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU89928.1 ___nucleoprotein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ASU89940.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU89940.1 ___nucleoprotein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ASU89951.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU89951.1 ___nucleoprotein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
ASU89962.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
ASU89962.1 ___nucleoprotein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
