Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
ASU90395.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.0672,0.0688,0.0078,0.0586,uređen
ASU90395.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90406.1 ___spike glycoprotein,0.0665,0.0328,0.0493,0.0328,0.0547,0.0696,0.0133,0.0563,0.0367,0.0938,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90406.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90417.1 ___spike glycoprotein,0.0665,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0688,0.0078,0.0586,uređen
ASU90417.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90428.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.043,0.0539,0.0297,0.0891,0.068,0.0688,0.0078,0.0586,uređen
ASU90428.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90439.1 ___spike glycoprotein,0.0665,0.0328,0.0493,0.0328,0.0547,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0438,0.0539,0.0297,0.0899,0.0672,0.0696,0.0078,0.0586,uređen
ASU90439.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90461.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90461.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90472.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90472.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90483.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90483.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90494.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90494.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90505.1 ___spike glycoprotein,0.0665,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0688,0.0078,0.0586,uređen
ASU90505.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90516.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.0672,0.0696,0.0078,0.0586,uređen
ASU90516.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90527.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.068,0.0688,0.0078,0.0586,uređen
ASU90527.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90538.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.043,0.0539,0.0297,0.0891,0.068,0.0696,0.0078,0.0586,uređen
ASU90538.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90549.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.043,0.0539,0.0297,0.0899,0.0672,0.0688,0.0078,0.0586,uređen
ASU90549.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90560.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90560.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90571.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.068,0.0696,0.0078,0.0586,uređen
ASU90571.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90582.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90582.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90593.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.068,0.0696,0.0078,0.0586,uređen
ASU90593.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90604.1 ___spike glycoprotein,0.0665,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.068,0.0688,0.0078,0.0586,uređen
ASU90604.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90615.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90615.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90626.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.043,0.0539,0.0297,0.0891,0.068,0.0688,0.0078,0.0586,uređen
ASU90626.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90637.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.068,0.0696,0.0078,0.0586,uređen
ASU90637.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90648.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90648.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90659.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90659.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90670.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90670.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90681.1 ___spike glycoprotein,0.0665,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0899,0.0672,0.0696,0.0078,0.0586,uređen
ASU90681.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90692.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90692.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90703.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90703.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90714.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90714.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90725.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.0672,0.0696,0.0078,0.0586,uređen
ASU90725.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90736.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90736.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90747.1 ___spike glycoprotein,0.0668,0.0326,0.0489,0.0326,0.0567,0.0691,0.0132,0.0559,0.0365,0.0916,0.0148,0.0598,0.0435,0.0543,0.0295,0.0901,0.0683,0.0691,0.0078,0.059,uređen
ASU90747.1 ___spike glycoprotein,0.0308,0,0.0462,0.0615,0,0.0462,0.0462,0.0154,0.0615,0.0308,0.0308,0,0.0923,0.0154,0.1077,0.2462,0.0615,0.1077,0,0,neuređen
ASU90758.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90758.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90769.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.068,0.0696,0.0078,0.0586,uređen
ASU90769.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90780.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0688,0.0078,0.0586,uređen
ASU90780.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90791.1 ___spike glycoprotein,0.067,0.0327,0.0491,0.0343,0.0561,0.0694,0.0133,0.0561,0.0366,0.092,0.014,0.06,0.0436,0.0538,0.0296,0.0881,0.067,0.0709,0.0078,0.0585,uređen
ASU90791.1 ___spike glycoprotein,0.0286,0,0.0429,0.0286,0,0.0429,0.0429,0.0143,0.0571,0.0286,0.0429,0,0.0857,0.0286,0.1,0.2857,0.0857,0.0714,0,0.0143,neuređen
ASU90802.1 ___spike glycoprotein,0.0665,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0899,0.0672,0.0688,0.0078,0.0586,uređen
ASU90802.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90813.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0688,0.0078,0.0586,uređen
ASU90813.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90824.1 ___spike glycoprotein,0.0668,0.0326,0.0489,0.0326,0.0567,0.0691,0.0132,0.0559,0.0365,0.0916,0.0148,0.0598,0.0435,0.0543,0.0295,0.0901,0.0683,0.0691,0.0078,0.059,uređen
ASU90824.1 ___spike glycoprotein,0.0308,0,0.0462,0.0615,0,0.0462,0.0462,0.0154,0.0615,0.0308,0.0308,0,0.0923,0.0154,0.1077,0.2462,0.0615,0.1077,0,0,neuređen
ASU90835.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90835.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90846.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90846.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90857.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0938,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.0672,0.0688,0.0078,0.0586,uređen
ASU90857.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90868.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90868.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90879.1 ___spike glycoprotein,0.0665,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0688,0.0078,0.0586,uređen
ASU90879.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90890.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90890.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90901.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.068,0.0696,0.0078,0.0586,uređen
ASU90901.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90912.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90912.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90923.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90923.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90934.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90934.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90945.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90945.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90956.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90956.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90966.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0563,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.043,0.0539,0.0297,0.0891,0.068,0.0688,0.0078,0.0586,uređen
ASU90966.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90978.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.068,0.0696,0.0078,0.0586,uređen
ASU90978.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90988.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90988.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU90999.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU90999.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU91010.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0571,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0665,0.0696,0.0078,0.0586,uređen
ASU91010.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU91021.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU91021.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU91032.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.0923,0.0141,0.0602,0.0438,0.0539,0.0297,0.0891,0.0672,0.0696,0.0078,0.0586,uređen
ASU91032.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
ASU91043.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0438,0.0539,0.0297,0.0884,0.0672,0.0696,0.0078,0.0586,uređen
ASU91043.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
