Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
ARG43679.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43688.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43697.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43706.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43715.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43724.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43733.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43742.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43751.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43760.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43769.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43778.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43787.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43796.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43805.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43814.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43823.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43832.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43841.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43850.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43859.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43868.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43877.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43886.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43895.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43904.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43913.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43922.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43931.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43940.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43949.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43958.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43967.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43976.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43985.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG43994.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG44003.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG44012.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG44021.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG44030.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
ARG44039.1 ___matrix protein VP40,0.064,0.0732,-0.1248,0.0099,0.0,0.0,0.0542,0.0488,0.1108,0.0197,0.0407,-0.5153,0.0394,0.0163,1.4236,0.0542,0.0813,-0.3335,0.0197,0.0244,-0.1921,0.0936,0.065,0.439,0.0591,0.0488,0.2118,0.1182,0.0732,0.6158,0.0296,0.0163,0.8177,0.0296,0.0732,-0.5961,0.0985,0.1382,-0.2872,0.0542,0.0,0.0,0.0197,0.0569,-0.6538,0.0345,0.1138,-0.697,0.0936,0.0813,0.1512,0.0739,0.0407,0.8177,0.0099,0.0,0.0,0.0246,0.0081,2.0296
