Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
ARG43634.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43634.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43643.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43643.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43652.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43652.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43661.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43661.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43670.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43670.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43679.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43679.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43688.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43688.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43697.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43697.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43706.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43706.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43715.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43715.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43724.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43724.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43733.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43733.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43742.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43742.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43751.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43751.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43760.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43760.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43769.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43769.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43778.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43778.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43787.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43787.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43796.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43796.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43805.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43805.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43814.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43814.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43823.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43823.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43832.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43832.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43841.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43841.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43850.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43850.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43859.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43859.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43868.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43868.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43877.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43877.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43886.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43886.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43895.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43895.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43904.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43904.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43913.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43913.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43922.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43922.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43931.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43931.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43940.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43940.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43949.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43949.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43958.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43958.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43967.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43967.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43976.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43976.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43985.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43985.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG43994.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG43994.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG44003.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG44003.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG44012.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG44012.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG44021.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG44021.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG44030.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG44030.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARG44039.1 ___matrix protein VP40,0.064,0.0099,0.0542,0.0197,0.0394,0.0542,0.0197,0.0936,0.0591,0.1182,0.0296,0.0296,0.0985,0.0542,0.0197,0.0345,0.0936,0.0739,0.0099,0.0246,uređen
ARG44039.1 ___matrix protein VP40,0.0732,0.0,0.0488,0.0407,0.0163,0.0813,0.0244,0.065,0.0488,0.0732,0.0163,0.0732,0.1382,0.0,0.0569,0.1138,0.0813,0.0407,0.0,0.0081,neuređen
ARQ84741.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
ARQ84741.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.0909,0.0909,0.0,0.0909,0.0909,0.0909,0.1818,0.0,0.0,0.0,neuređen
ARQ84752.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
ARQ84752.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.0909,0.0909,0.0,0.0909,0.0909,0.0909,0.1818,0.0,0.0,0.0,neuređen
ARQ84763.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
ARQ84763.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.0909,0.0909,0.0,0.0909,0.0909,0.0909,0.1818,0.0,0.0,0.0,neuređen
ARQ84774.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
ARQ84774.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.0909,0.0909,0.0,0.0909,0.0909,0.0909,0.1818,0.0,0.0,0.0,neuređen
ARV89890.1 ___matrix protein VP40,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
ARV89890.1 ___matrix protein VP40,0.08,0.0,0.048,0.04,0.016,0.08,0.024,0.064,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
ASU06433.1 ___matrix protein VP40,0.0658,0.0041,0.0535,0.0206,0.0329,0.0535,0.0123,0.1029,0.0453,0.1317,0.0206,0.0329,0.1111,0.0453,0.0329,0.0453,0.0741,0.0823,0.0082,0.0247,uređen
ASU06433.1 ___matrix protein VP40,0.0795,0.0114,0.1023,0.0114,0.0,0.0682,0.0682,0.0114,0.0795,0.0341,0.0341,0.0341,0.1364,0.0341,0.0341,0.1364,0.0455,0.0568,0.0,0.0227,neuređen
ASU06442.1 ___matrix protein VP40,0.0658,0.0041,0.0535,0.0206,0.0329,0.0535,0.0123,0.1029,0.0453,0.1317,0.0206,0.0329,0.1111,0.0453,0.0329,0.0453,0.0741,0.0823,0.0082,0.0247,uređen
ASU06442.1 ___matrix protein VP40,0.0795,0.0114,0.1023,0.0114,0.0,0.0682,0.0682,0.0114,0.0795,0.0341,0.0341,0.0341,0.1364,0.0341,0.0341,0.1364,0.0455,0.0568,0.0,0.0227,neuređen
ASU45702.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0481,0.0529,0.0144,0.0865,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0962,0.0337,0.0481,uređen
ASU45702.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
ASU45714.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0481,0.0529,0.0144,0.0865,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0962,0.0337,0.0481,uređen
ASU45714.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
ASU45725.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0481,0.0529,0.0144,0.0865,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0962,0.0337,0.0481,uređen
ASU45725.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
ASU45736.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0529,0.0529,0.0144,0.0865,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
ASU45736.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
