Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
ASU90043.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90054.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90065.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90076.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0407,0.0044,8.1667,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90087.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90098.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90109.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90120.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90131.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90142.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0473,0.0015,31.0,0.0318,0.0022,13.3333,0.0532,0.0,0.0,0.0665,0.0015,44.0,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0421,0.0037,10.4,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0636,0.0044,13.3333,0.0665,0.0044,14.0,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90153.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90164.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.054,0.0007,72.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0628,0.0044,13.1667,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90175.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.054,0.0007,72.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0628,0.0044,13.1667,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90186.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0421,0.0044,8.5,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90197.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90208.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90219.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90230.1 ___spike glycoprotein,0.0628,0.0015,41.5,0.031,0.0,0.0,0.0466,0.0022,20.0,0.0318,0.003,9.75,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.0503,0.0015,33.0,0.0281,0.0052,4.4286,0.085,0.0148,4.75,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90241.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.003,3.25,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0407,0.0044,8.1667,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0,0.0
ASU90252.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90263.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90274.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90285.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90295.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90307.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0407,0.0044,8.1667,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0643,0.0044,13.5,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90318.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90340.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90351.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90362.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.0318,0.0022,13.3333,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0865,0.0015,57.5,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90373.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.088,0.0015,58.5,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0636,0.0044,13.3333,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90384.1 ___spike glycoprotein,0.0628,0.0015,41.5,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.088,0.0015,58.5,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90395.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.088,0.0015,58.5,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0636,0.0044,13.3333,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90406.1 ___spike glycoprotein,0.0628,0.0015,41.5,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0517,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0887,0.0015,59.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90417.1 ___spike glycoprotein,0.0628,0.0015,41.5,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.088,0.0015,58.5,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90428.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0407,0.0044,8.1667,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0643,0.0044,13.5,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90439.1 ___spike glycoprotein,0.0628,0.0015,41.5,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0517,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.088,0.0015,58.5,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.085,0.0148,4.75,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90461.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90472.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90483.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90494.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90505.1 ___spike glycoprotein,0.0628,0.0015,41.5,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.088,0.0015,58.5,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0636,0.0044,13.3333,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90516.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.088,0.0015,58.5,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0636,0.0044,13.3333,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90527.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0532,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0414,0.0044,8.3333,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0835,0.0148,4.65,0.0643,0.0044,13.5,0.065,0.0052,11.5714,0.0074,0.0,0,0.0554,0.0007,74.0
ASU90538.1 ___spike glycoprotein,0.0636,0.0015,42.0,0.031,0.0,0.0,0.0466,0.0022,20.0,0.031,0.003,9.5,0.0525,0.0,0.0,0.0658,0.0022,28.6667,0.0126,0.0022,4.6667,0.0532,0.0007,71.0,0.0347,0.003,10.75,0.0872,0.0015,58.0,0.0133,0.0022,5.0,0.0569,0.0,0.0,0.0407,0.0044,8.1667,0.051,0.0015,33.5,0.0281,0.0052,4.4286,0.0843,0.0148,4.7,0.0643,0.0044,13.5,0.0658,0.0052,11.7143,0.0074,0.0,0,0.0554,0.0007,74.0
